feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,target
191189390000.0,0.0,0.0,0.0,0.0,11334854000000.0,0.0,0.0,549000540000.0,2272886000000.0,0.0,0.0,0.0,2977861700000.0,3160406000000.0,0.0,6301783400000.0,2611899000000.0,2279420200000.0,0.0,5
224856210000.0,0.0,0.0,0.0,0.0,23399460000000.0,0.0,0.0,986844400000.0,4075441000000.0,0.0,0.0,0.0,6224067700000.0,6396058300000.0,0.0,13033521000000.0,5130507000000.0,4650850000000.0,0.0,3
178058990000.0,0.0,0.0,0.0,0.0,10177307000000.0,0.0,0.0,506140850000.0,2094981800000.0,0.0,0.0,0.0,2673851500000.0,2851632300000.0,0.0,5660141000000.0,2371640600000.0,2051432300000.0,0.0,1
190389780000.0,0.0,0.0,0.0,0.0,12217634000000.0,0.0,0.0,563053500000.0,2372567000000.0,0.0,0.0,0.0,3218685000000.0,3382249500000.0,0.0,6783508700000.0,2782738000000.0,2456959600000.0,0.0,1
175879000000.0,0.0,0.0,0.0,0.0,9758382000000.0,0.0,0.0,495696350000.0,2042316600000.0,0.0,0.0,0.0,2562409600000.0,2743822000000.0,0.0,5429964000000.0,2289044600000.0,1968452300000.0,0.0,3
177415950000.0,0.0,0.0,0.0,0.0,10172334000000.0,0.0,0.0,505294520000.0,2096250200000.0,0.0,0.0,0.0,2673671700000.0,2850407600000.0,0.0,5657018000000.0,2372285200000.0,2051487600000.0,0.0,3
207986070000.0,0.0,0.0,0.0,0.0,12788611000000.0,0.0,0.0,607881300000.0,2499018000000.0,0.0,0.0,0.0,3357658600000.0,3551087300000.0,0.0,7111921000000.0,2913776400000.0,2562198000000.0,0.0,1
191072270000.0,0.0,0.0,0.0,0.0,10883321000000.0,0.0,0.0,540591030000.0,2214074500000.0,0.0,0.0,0.0,2854239300000.0,3045156500000.0,0.0,6055572500000.0,2520080000000.0,2187079600000.0,0.0,6
186055820000.0,0.0,0.0,0.0,0.0,10827485000000.0,0.0,0.0,531406780000.0,2198754600000.0,0.0,0.0,0.0,2844322200000.0,3026192000000.0,0.0,6020912000000.0,2508339000000.0,2179674700000.0,0.0,1
210804900000.0,0.0,0.0,0.0,0.0,13019656000000.0,0.0,0.0,620148200000.0,2531005600000.0,0.0,0.0,0.0,3416404800000.0,3614896600000.0,0.0,7243877600000.0,2958382600000.0,2603234000000.0,0.0,2
195377400000.0,0.0,0.0,0.0,0.0,11112571000000.0,0.0,0.0,555334600000.0,2256435400000.0,0.0,0.0,0.0,2911851200000.0,3110929400000.0,0.0,6186995000000.0,2569505000000.0,2229009000000.0,0.0,5
209273450000.0,0.0,0.0,0.0,0.0,12829682000000.0,0.0,0.0,614282170000.0,2503123700000.0,0.0,0.0,0.0,3365838300000.0,3565116000000.0,0.0,7139198000000.0,2919196500000.0,2565251800000.0,0.0,2
200146650000.0,0.0,0.0,0.0,0.0,12080666000000.0,0.0,0.0,576889600000.0,2383106800000.0,0.0,0.0,0.0,3172566800000.0,3358791300000.0,0.0,6716140000000.0,2763691700000.0,2424594200000.0,0.0,4
243018470000.0,0.0,0.0,0.0,0.0,20679007000000.0,0.0,0.0,890577550000.0,3661863300000.0,0.0,0.0,0.0,5469119000000.0,5660699000000.0,0.0,11507026000000.0,4547535000000.0,4108893600000.0,0.0,4
179126700000.0,0.0,0.0,0.0,0.0,11156826000000.0,0.0,0.0,525717640000.0,2218043400000.0,0.0,0.0,0.0,2939846100000.0,3101693000000.0,0.0,6196554600000.0,2567172000000.0,2248948800000.0,0.0,5
183580490000.0,0.0,0.0,0.0,0.0,10228190000000.0,0.0,0.0,517674000000.0,2119461800000.0,0.0,0.0,0.0,2682816300000.0,2871848300000.0,0.0,5692362600000.0,2387316800000.0,2058816700000.0,0.0,1
176991930000.0,0.0,0.0,0.0,0.0,10612084000000.0,0.0,0.0,512238260000.0,2147346500000.0,0.0,0.0,0.0,2793563800000.0,2961298200000.0,0.0,5897229000000.0,2458521000000.0,2140268800000.0,0.0,5
184198170000.0,0.0,0.0,0.0,0.0,10178168000000.0,0.0,0.0,516987320000.0,2111273600000.0,0.0,0.0,0.0,2668449500000.0,2858982000000.0,0.0,5665397400000.0,2375684500000.0,2047788800000.0,0.0,1
218308120000.0,0.0,0.0,0.0,0.0,14092515000000.0,0.0,0.0,655197340000.0,2683503400000.0,0.0,0.0,0.0,3701464000000.0,3897255500000.0,0.0,7837078500000.0,3176667300000.0,2814481800000.0,0.0,3
182770300000.0,0.0,0.0,0.0,0.0,10699589000000.0,0.0,0.0,523271730000.0,2174138000000.0,0.0,0.0,0.0,2812516500000.0,2989861600000.0,0.0,5948550700000.0,2480515600000.0,2155630700000.0,0.0,2
237682520000.0,0.0,0.0,0.0,0.0,35546957000000.0,0.0,0.0,1451977600000.0,6043657000000.0,0.0,0.0,0.0,9517934000000.0,9693676000000.0,0.0,19806317000000.0,7763558700000.0,7060272400000.0,0.0,3
176683350000.0,0.0,0.0,0.0,0.0,9806802000000.0,0.0,0.0,497984900000.0,2050144300000.0,0.0,0.0,0.0,2574796500000.0,2756985700000.0,0.0,5456975000000.0,2299064700000.0,1977760000000.0,0.0,4
201036300000.0,0.0,0.0,0.0,0.0,12142832000000.0,0.0,0.0,581293500000.0,2398136300000.0,0.0,0.0,0.0,3188752400000.0,3377169700000.0,0.0,6751588000000.0,2779317300000.0,2436878300000.0,0.0,1
223953000000.0,0.0,0.0,0.0,0.0,21062937000000.0,0.0,0.0,904620340000.0,3722898600000.0,0.0,0.0,0.0,5590718000000.0,5769701400000.0,0.0,11729881000000.0,4637178500000.0,4187157200000.0,0.0,0
215028560000.0,0.0,0.0,0.0,0.0,17497537000000.0,0.0,0.0,779569460000.0,3186714700000.0,0.0,0.0,0.0,4628624000000.0,4815515000000.0,0.0,9744408000000.0,3888897300000.0,3480570600000.0,0.0,0
206644350000.0,0.0,0.0,0.0,0.0,12424306000000.0,0.0,0.0,600100100000.0,2451325300000.0,0.0,0.0,0.0,3259322600000.0,3458250300000.0,0.0,6913317000000.0,2840471800000.0,2488178600000.0,0.0,2
190910600000.0,0.0,0.0,0.0,0.0,10732828000000.0,0.0,0.0,539595100000.0,2199204100000.0,0.0,0.0,0.0,2813152700000.0,3008550400000.0,0.0,5974593000000.0,2491849000000.0,2156184600000.0,0.0,5
189234770000.0,0.0,0.0,0.0,0.0,11209993000000.0,0.0,0.0,542219400000.0,2244355800000.0,0.0,0.0,0.0,2944667000000.0,3124670500000.0,0.0,6231998600000.0,2581122300000.0,2253859800000.0,0.0,6
217548950000.0,0.0,0.0,0.0,0.0,20832575000000.0,0.0,0.0,893312100000.0,3677365500000.0,0.0,0.0,0.0,5532222500000.0,5705973600000.0,0.0,11602353000000.0,4585515600000.0,4141488000000.0,0.0,0
230682890000.0,0.0,0.0,0.0,0.0,18836158000000.0,0.0,0.0,828030000000.0,3391682200000.0,0.0,0.0,0.0,4979729000000.0,5171852600000.0,0.0,10484827000000.0,4166937200000.0,3744451500000.0,0.0,4
196834200000.0,0.0,0.0,0.0,0.0,13691823000000.0,0.0,0.0,648397900000.0,2623160500000.0,0.0,0.0,0.0,3607694700000.0,3800844700000.0,0.0,7629528000000.0,3099291800000.0,2730710000000.0,0.0,2
184726320000.0,0.0,0.0,0.0,0.0,10398698000000.0,0.0,0.0,522432000000.0,2143306800000.0,0.0,0.0,0.0,2728275500000.0,2916319800000.0,0.0,5786199700000.0,2422168000000.0,2092976600000.0,0.0,4
182164100000.0,0.0,0.0,0.0,0.0,10337217000000.0,0.0,0.0,516732450000.0,2129381300000.0,0.0,0.0,0.0,2714054000000.0,2897785400000.0,0.0,5750524000000.0,2408487300000.0,2082170600000.0,0.0,1
206177270000.0,0.0,0.0,0.0,0.0,12638854000000.0,0.0,0.0,600802660000.0,2474043800000.0,0.0,0.0,0.0,3318742300000.0,3510049700000.0,0.0,7027805400000.0,2881960000000.0,2533433300000.0,0.0,1
179665960000.0,0.0,0.0,0.0,0.0,9680545000000.0,0.0,0.0,501555100000.0,2041031700000.0,0.0,0.0,0.0,2537759700000.0,2728670500000.0,0.0,5390635400000.0,2274524400000.0,1949055500000.0,0.0,2
192402000000.0,0.0,0.0,0.0,0.0,10947013000000.0,0.0,0.0,546350700000.0,2230730600000.0,0.0,0.0,0.0,2870233500000.0,3064872300000.0,0.0,6092753000000.0,2536312100000.0,2199013200000.0,0.0,2
223306020000.0,0.0,0.0,0.0,0.0,21231620000000.0,0.0,0.0,910522600000.0,3748378700000.0,0.0,0.0,0.0,5637140000000.0,5815102000000.0,0.0,11824206000000.0,4673025600000.0,4220762000000.0,0.0,1
184960840000.0,0.0,0.0,0.0,0.0,10168287000000.0,0.0,0.0,520093660000.0,2116597800000.0,0.0,0.0,0.0,2665296200000.0,2859158200000.0,0.0,5661489400000.0,2376344300000.0,2044950600000.0,0.0,3
179577290000.0,0.0,0.0,0.0,0.0,9573109000000.0,0.0,0.0,499921300000.0,2026647000000.0,0.0,0.0,0.0,2508623000000.0,2701608400000.0,0.0,5332528000000.0,2252330800000.0,1926502800000.0,0.0,0
200550550000.0,0.0,0.0,0.0,0.0,12252963000000.0,0.0,0.0,581453550000.0,2408890200000.0,0.0,0.0,0.0,3219514500000.0,3403863800000.0,0.0,6810632000000.0,2800239000000.0,2459791300000.0,0.0,5
212507920000.0,0.0,0.0,0.0,0.0,15551437000000.0,0.0,0.0,714924400000.0,2905894300000.0,0.0,0.0,0.0,4101176000000.0,4297117700000.0,0.0,8660467600000.0,3486262200000.0,3096696300000.0,0.0,6
207828520000.0,0.0,0.0,0.0,0.0,12599583000000.0,0.0,0.0,608504700000.0,2475777600000.0,0.0,0.0,0.0,3304833200000.0,3506358000000.0,0.0,7012752000000.0,2875112000000.0,2520123200000.0,0.0,5
185656310000.0,0.0,0.0,0.0,0.0,11042524000000.0,0.0,0.0,533689100000.0,2219224000000.0,0.0,0.0,0.0,2902898200000.0,3079139000000.0,0.0,6137850000000.0,2548134000000.0,2222845600000.0,0.0,5
177500620000.0,0.0,0.0,0.0,0.0,10067340000000.0,0.0,0.0,503743020000.0,2084594800000.0,0.0,0.0,0.0,2645135200000.0,2824064700000.0,0.0,5599758600000.0,2351946000000.0,2030342100000.0,0.0,5
183409410000.0,0.0,0.0,0.0,0.0,9905733000000.0,0.0,0.0,514861200000.0,2078809300000.0,0.0,0.0,0.0,2594943300000.0,2792212700000.0,0.0,5519428300000.0,2321408300000.0,1989970200000.0,0.0,0
196364570000.0,0.0,0.0,0.0,0.0,11947976000000.0,0.0,0.0,567580600000.0,2356127700000.0,0.0,0.0,0.0,3139980000000.0,3320468700000.0,0.0,6640292000000.0,2734382400000.0,2400077000000.0,0.0,4
191096590000.0,0.0,0.0,0.0,0.0,10736055000000.0,0.0,0.0,541031730000.0,2201658300000.0,0.0,0.0,0.0,2813783400000.0,3010509100000.0,0.0,5977148500000.0,2493237400000.0,2156205600000.0,0.0,0
214104640000.0,0.0,0.0,0.0,0.0,13504243000000.0,0.0,0.0,640702700000.0,2613812000000.0,0.0,0.0,0.0,3545746600000.0,3747195700000.0,0.0,7513940400000.0,3064267300000.0,2698935800000.0,0.0,1
234082240000.0,0.0,0.0,0.0,0.0,21162143000000.0,0.0,0.0,904995730000.0,3725109500000.0,0.0,0.0,0.0,5607230300000.0,5789958000000.0,0.0,11779371000000.0,4648090500000.0,4204918000000.0,0.0,0
184315840000.0,0.0,0.0,0.0,0.0,12146447000000.0,0.0,0.0,552849050000.0,2354299800000.0,0.0,0.0,0.0,3205497400000.0,3358860000000.0,0.0,6741033000000.0,2767550200000.0,2445998800000.0,0.0,4
225006880000.0,0.0,0.0,0.0,0.0,14885446000000.0,0.0,0.0,685522600000.0,2811695700000.0,0.0,0.0,0.0,3912477700000.0,4111016400000.0,0.0,8277472600000.0,3345770000000.0,2971366900000.0,0.0,3
192213250000.0,0.0,0.0,0.0,0.0,10889659000000.0,0.0,0.0,545309720000.0,2223167200000.0,0.0,0.0,0.0,2854620500000.0,3050390400000.0,0.0,6061652700000.0,2524622400000.0,2187104400000.0,0.0,3
195731550000.0,0.0,0.0,0.0,0.0,11274643000000.0,0.0,0.0,558513000000.0,2279896000000.0,0.0,0.0,0.0,2956311000000.0,3152290500000.0,0.0,6274880000000.0,2603766800000.0,2262972500000.0,0.0,4
225122810000.0,0.0,0.0,0.0,0.0,15554184000000.0,0.0,0.0,711742650000.0,2904351000000.0,0.0,0.0,0.0,4092387000000.0,4292048800000.0,0.0,8653294300000.0,3481250800000.0,3098506700000.0,0.0,3
228557420000.0,0.0,0.0,0.0,0.0,17656602000000.0,0.0,0.0,789063660000.0,3222757200000.0,0.0,0.0,0.0,4661567000000.0,4858463600000.0,0.0,9828212000000.0,3923280700000.0,3511364000000.0,0.0,4
184472240000.0,0.0,0.0,0.0,0.0,10002203000000.0,0.0,0.0,518473500000.0,2091170100000.0,0.0,0.0,0.0,2619827300000.0,2817808400000.0,0.0,5573668000000.0,2339941400000.0,2008175000000.0,0.0,2
189935880000.0,0.0,0.0,0.0,0.0,11453875000000.0,0.0,0.0,547621140000.0,2274906900000.0,0.0,0.0,0.0,3010441500000.0,3187111600000.0,0.0,6365691500000.0,2629463400000.0,2302721400000.0,0.0,3
223371820000.0,0.0,0.0,0.0,0.0,30905236000000.0,0.0,0.0,1273279500000.0,5291501000000.0,0.0,0.0,0.0,8266821700000.0,8435283300000.0,0.0,17221476000000.0,6761301400000.0,6140564300000.0,0.0,0
200552450000.0,0.0,0.0,0.0,0.0,11725309000000.0,0.0,0.0,575458700000.0,2340897700000.0,0.0,0.0,0.0,3073474000000.0,3271990200000.0,0.0,6526679000000.0,2692278000000.0,2348615200000.0,0.0,0
186428780000.0,0.0,0.0,0.0,0.0,10337686000000.0,0.0,0.0,524589040000.0,2139349700000.0,0.0,0.0,0.0,2709958700000.0,2902930800000.0,0.0,5754736000000.0,2410315500000.0,2078916700000.0,0.0,4
191754960000.0,0.0,0.0,0.0,0.0,11168609000000.0,0.0,0.0,547720530000.0,2255588700000.0,0.0,0.0,0.0,2931869000000.0,3119398000000.0,0.0,6211871000000.0,2580000300000.0,2245305000000.0,0.0,4
184575620000.0,0.0,0.0,0.0,0.0,10312777000000.0,0.0,0.0,520236860000.0,2130063900000.0,0.0,0.0,0.0,2704763800000.0,2893790000000.0,0.0,5739157400000.0,2403611000000.0,2075258400000.0,0.0,2
208607220000.0,0.0,0.0,0.0,0.0,12710975000000.0,0.0,0.0,609888040000.0,2493433500000.0,0.0,0.0,0.0,3335492500000.0,3534177400000.0,0.0,7072224600000.0,2899599400000.0,2544697300000.0,0.0,4
182210460000.0,0.0,0.0,0.0,0.0,10216435000000.0,0.0,0.0,514183300000.0,2110914600000.0,0.0,0.0,0.0,2680605400000.0,2866347000000.0,0.0,5684534000000.0,2382251000000.0,2056937100000.0,0.0,3
182244600000.0,0.0,0.0,0.0,0.0,10132227000000.0,0.0,0.0,513508340000.0,2103559800000.0,0.0,0.0,0.0,2657886700000.0,2845792300000.0,0.0,5638805500000.0,2366954800000.0,2040022200000.0,0.0,3
201144830000.0,0.0,0.0,0.0,0.0,11874189000000.0,0.0,0.0,576713850000.0,2357743000000.0,0.0,0.0,0.0,3113976900000.0,3308260400000.0,0.0,6606386400000.0,2721196300000.0,2379799600000.0,0.0,2
200369270000.0,0.0,0.0,0.0,0.0,12138486000000.0,0.0,0.0,596387900000.0,2411477300000.0,0.0,0.0,0.0,3184872700000.0,3388076700000.0,0.0,6761398400000.0,2783332800000.0,2427656900000.0,0.0,2
194844070000.0,0.0,0.0,0.0,0.0,11247048000000.0,0.0,0.0,555601500000.0,2272942600000.0,0.0,0.0,0.0,2949800000000.0,3143424500000.0,0.0,6258319000000.0,2597179000000.0,2258406000000.0,0.0,2
192583730000.0,0.0,0.0,0.0,0.0,10868285000000.0,0.0,0.0,549902400000.0,2224747000000.0,0.0,0.0,0.0,2847989800000.0,3048911000000.0,0.0,6054153000000.0,2521206600000.0,2179535300000.0,0.0,2
206906560000.0,0.0,0.0,0.0,0.0,12522515000000.0,0.0,0.0,607108140000.0,2466101900000.0,0.0,0.0,0.0,3284476400000.0,3487081400000.0,0.0,6970975700000.0,2860102700000.0,2504403700000.0,0.0,5
219216580000.0,0.0,0.0,0.0,0.0,14140163000000.0,0.0,0.0,660866860000.0,2704562700000.0,0.0,0.0,0.0,3714490800000.0,3913964600000.0,0.0,7864885000000.0,3193725000000.0,2824850400000.0,0.0,4
205462140000.0,0.0,0.0,0.0,0.0,12448620000000.0,0.0,0.0,597105000000.0,2450302200000.0,0.0,0.0,0.0,3267270800000.0,3461747600000.0,0.0,6924142600000.0,2844347300000.0,2494934500000.0,0.0,2
187541450000.0,0.0,0.0,0.0,0.0,10479220000000.0,0.0,0.0,527437460000.0,2154444400000.0,0.0,0.0,0.0,2747061000000.0,2938537500000.0,0.0,5832433500000.0,2436658400000.0,2106815300000.0,0.0,1
178764870000.0,0.0,0.0,0.0,0.0,9880708000000.0,0.0,0.0,503113120000.0,2064721400000.0,0.0,0.0,0.0,2592973300000.0,2778216000000.0,0.0,5498838500000.0,2315113700000.0,1991349800000.0,0.0,3
197248580000.0,0.0,0.0,0.0,0.0,11314450000000.0,0.0,0.0,563972730000.0,2288848700000.0,0.0,0.0,0.0,2964987800000.0,3165846000000.0,0.0,6300100500000.0,2612138600000.0,2268161000000.0,0.0,5
184535380000.0,0.0,0.0,0.0,0.0,11097206000000.0,0.0,0.0,532533120000.0,2219787400000.0,0.0,0.0,0.0,2918354500000.0,3091148600000.0,0.0,6167023000000.0,2556397600000.0,2233858000000.0,0.0,5
185055670000.0,0.0,0.0,0.0,0.0,10558040000000.0,0.0,0.0,525633600000.0,2163626700000.0,0.0,0.0,0.0,2771459500000.0,2957079500000.0,0.0,5873360400000.0,2454179000000.0,2125253000000.0,0.0,5
178259070000.0,0.0,0.0,0.0,0.0,11689238000000.0,0.0,0.0,535494660000.0,2285642700000.0,0.0,0.0,0.0,3086203500000.0,3237187200000.0,0.0,6487719000000.0,2674141400000.0,2356670600000.0,0.0,5
184495600000.0,0.0,0.0,0.0,0.0,10622977000000.0,0.0,0.0,525180340000.0,2169137000000.0,0.0,0.0,0.0,2789837600000.0,2972482800000.0,0.0,5908134000000.0,2466287200000.0,2138884500000.0,0.0,5
220171240000.0,0.0,0.0,0.0,0.0,15283410000000.0,0.0,0.0,708321540000.0,2878969200000.0,0.0,0.0,0.0,4023066800000.0,4226367600000.0,0.0,8507575000000.0,3434014600000.0,3045057600000.0,0.0,2
193200100000.0,0.0,0.0,0.0,0.0,10881812000000.0,0.0,0.0,549434500000.0,2224310200000.0,0.0,0.0,0.0,2851039000000.0,3051511600000.0,0.0,6060957000000.0,2522539400000.0,2182211300000.0,0.0,2
192046600000.0,0.0,0.0,0.0,0.0,13852706000000.0,0.0,0.0,649806200000.0,2634139600000.0,0.0,0.0,0.0,3654623400000.0,3841107400000.0,0.0,7719871300000.0,3128230000000.0,2762079000000.0,0.0,2
188584690000.0,0.0,0.0,0.0,0.0,10572517000000.0,0.0,0.0,532424720000.0,2174702000000.0,0.0,0.0,0.0,2771938200000.0,2965033200000.0,0.0,5884636000000.0,2459216400000.0,2125770300000.0,0.0,3
219589800000.0,0.0,0.0,0.0,0.0,14762027000000.0,0.0,0.0,689121070000.0,2801911500000.0,0.0,0.0,0.0,3882112800000.0,4086095400000.0,0.0,8216131400000.0,3325417800000.0,2943310600000.0,0.0,4
196865980000.0,0.0,0.0,0.0,0.0,11456899000000.0,0.0,0.0,563297450000.0,2304513400000.0,0.0,0.0,0.0,3005059700000.0,3199360800000.0,0.0,6374909000000.0,2640512800000.0,2299518000000.0,0.0,4
182321050000.0,0.0,0.0,0.0,0.0,9883810000000.0,0.0,0.0,510226370000.0,2072920200000.0,0.0,0.0,0.0,2590349200000.0,2783593000000.0,0.0,5504053000000.0,2316750600000.0,1988265100000.0,0.0,3
204322870000.0,0.0,0.0,0.0,0.0,12555092000000.0,0.0,0.0,594434500000.0,2456482200000.0,0.0,0.0,0.0,3298044000000.0,3485460900000.0,0.0,6979414000000.0,2862984200000.0,2518158700000.0,0.0,1
186939180000.0,0.0,0.0,0.0,0.0,11338101000000.0,0.0,0.0,541608700000.0,2261708700000.0,0.0,0.0,0.0,2982700400000.0,3156293500000.0,0.0,6300361600000.0,2609488300000.0,2282479400000.0,0.0,2
181167130000.0,0.0,0.0,0.0,0.0,9893971000000.0,0.0,0.0,507737150000.0,2071606100000.0,0.0,0.0,0.0,2594300000000.0,2784398700000.0,0.0,5508099500000.0,2318520000000.0,1991874600000.0,0.0,3
190759670000.0,0.0,0.0,0.0,0.0,11257623000000.0,0.0,0.0,545919630000.0,2257495500000.0,0.0,0.0,0.0,2956762300000.0,3139124600000.0,0.0,6259075000000.0,2593565200000.0,2263341000000.0,0.0,5
211792720000.0,0.0,0.0,0.0,0.0,14751514000000.0,0.0,0.0,688135100000.0,2790915600000.0,0.0,0.0,0.0,3884271800000.0,4083873700000.0,0.0,8214488000000.0,3320981200000.0,2939404200000.0,0.0,6
196612420000.0,0.0,0.0,0.0,0.0,11419890000000.0,0.0,0.0,559891000000.0,2288326000000.0,0.0,0.0,0.0,2994293700000.0,3186971000000.0,0.0,6354092700000.0,2626848000000.0,2290629500000.0,0.0,3
196698800000.0,0.0,0.0,0.0,0.0,12124363000000.0,0.0,0.0,570641940000.0,2372502300000.0,0.0,0.0,0.0,3187053700000.0,3364323300000.0,0.0,6736925700000.0,2766079800000.0,2434355200000.0,0.0,4
202760550000.0,0.0,0.0,0.0,0.0,11952393000000.0,0.0,0.0,585449700000.0,2378701700000.0,0.0,0.0,0.0,3133291600000.0,3334132000000.0,0.0,6653863300000.0,2740914700000.0,2392793500000.0,0.0,0
184362430000.0,0.0,0.0,0.0,0.0,9989029000000.0,0.0,0.0,517606500000.0,2088706100000.0,0.0,0.0,0.0,2616378500000.0,2813981400000.0,0.0,5566019700000.0,2337022100000.0,2005764800000.0,0.0,3
194496400000.0,0.0,0.0,0.0,0.0,11906085000000.0,0.0,0.0,562967400000.0,2340426400000.0,0.0,0.0,0.0,3129577600000.0,3306516400000.0,0.0,6615996600000.0,2721487300000.0,2391559400000.0,0.0,2
183802950000.0,0.0,0.0,0.0,0.0,10375299000000.0,0.0,0.0,520152320000.0,2137020600000.0,0.0,0.0,0.0,2722686600000.0,2909066500000.0,0.0,5772587000000.0,2416370500000.0,2088669500000.0,0.0,5
210019650000.0,0.0,0.0,0.0,0.0,21052558000000.0,0.0,0.0,902033300000.0,3717340600000.0,0.0,0.0,0.0,5599188000000.0,5768283700000.0,0.0,11729310000000.0,4638386000000.0,4186496000000.0,0.0,0
183361140000.0,0.0,0.0,0.0,0.0,10010766000000.0,0.0,0.0,514147900000.0,2091761800000.0,0.0,0.0,0.0,2623905700000.0,2816942300000.0,0.0,5574006700000.0,2343155000000.0,2013764600000.0,0.0,0
177565700000.0,0.0,0.0,0.0,0.0,9958967000000.0,0.0,0.0,501943400000.0,2071014000000.0,0.0,0.0,0.0,2615480700000.0,2796508200000.0,0.0,5540596000000.0,2330049000000.0,2008230700000.0,0.0,3
234755300000.0,0.0,0.0,0.0,0.0,23438058000000.0,0.0,0.0,983290000000.0,4061894000000.0,0.0,0.0,0.0,6224573000000.0,6398581700000.0,0.0,13048059000000.0,5125098000000.0,4656346000000.0,0.0,0
206975760000.0,0.0,0.0,0.0,0.0,12495012000000.0,0.0,0.0,602432400000.0,2461692900000.0,0.0,0.0,0.0,3278220600000.0,3476939900000.0,0.0,6952494600000.0,2855152000000.0,2502206700000.0,0.0,1
216356260000.0,0.0,0.0,0.0,0.0,13768730000000.0,0.0,0.0,643277460000.0,2644627200000.0,0.0,0.0,0.0,3616743400000.0,3811723000000.0,0.0,7656069000000.0,3115379900000.0,2754088800000.0,0.0,1
186856080000.0,0.0,0.0,0.0,0.0,10410584000000.0,0.0,0.0,526061240000.0,2146739700000.0,0.0,0.0,0.0,2729027800000.0,2921209300000.0,0.0,5794832000000.0,2423721600000.0,2093233000000.0,0.0,5
204497190000.0,0.0,0.0,0.0,0.0,12127328000000.0,0.0,0.0,590570650000.0,2405522700000.0,0.0,0.0,0.0,3179926000000.0,3379867200000.0,0.0,6749679500000.0,2777683000000.0,2428331600000.0,0.0,5
214021930000.0,0.0,0.0,0.0,0.0,17384554000000.0,0.0,0.0,775176000000.0,3168252200000.0,0.0,0.0,0.0,4598558000000.0,4784983000000.0,0.0,9681599000000.0,3864739200000.0,3458204400000.0,0.0,0
199993820000.0,0.0,0.0,0.0,0.0,12068857000000.0,0.0,0.0,577543540000.0,2385082600000.0,0.0,0.0,0.0,3169630300000.0,3356711000000.0,0.0,6709988000000.0,2763286600000.0,2422606000000.0,0.0,1
195550870000.0,0.0,0.0,0.0,0.0,11327698000000.0,0.0,0.0,567099200000.0,2291165600000.0,0.0,0.0,0.0,2969485200000.0,3171723200000.0,0.0,6310679500000.0,2615114000000.0,2268583400000.0,0.0,3
194411660000.0,0.0,0.0,0.0,0.0,11916995000000.0,0.0,0.0,563019200000.0,2341816500000.0,0.0,0.0,0.0,3132696600000.0,3309233200000.0,0.0,6621849700000.0,2723756400000.0,2393887500000.0,0.0,6
224545960000.0,0.0,0.0,0.0,0.0,15008767000000.0,0.0,0.0,695273060000.0,2836916600000.0,0.0,0.0,0.0,3945859400000.0,4149051400000.0,0.0,8349970000000.0,3374690300000.0,2993212000000.0,0.0,2
233003650000.0,0.0,0.0,0.0,0.0,18465025000000.0,0.0,0.0,813909600000.0,3332060200000.0,0.0,0.0,0.0,4876048000000.0,5070158600000.0,0.0,10275764000000.0,4085836000000.0,3670720400000.0,0.0,2
170495310000.0,0.0,0.0,0.0,0.0,8947654000000.0,0.0,0.0,479461400000.0,1921148800000.0,0.0,0.0,0.0,2344457600000.0,2535756400000.0,0.0,4991843600000.0,2116430700000.0,1798367000000.0,0.0,0
208503080000.0,0.0,0.0,0.0,0.0,12682929000000.0,0.0,0.0,607173100000.0,2487552600000.0,0.0,0.0,0.0,3328356400000.0,3525313600000.0,0.0,7055249000000.0,2893188400000.0,2540142900000.0,0.0,4
186018200000.0,0.0,0.0,0.0,0.0,10211389000000.0,0.0,0.0,522884970000.0,2123982300000.0,0.0,0.0,0.0,2675985000000.0,2871484500000.0,0.0,5686258300000.0,2385151500000.0,2052594500000.0,0.0,0
189217930000.0,0.0,0.0,0.0,0.0,12211246000000.0,0.0,0.0,560898050000.0,2369376000000.0,0.0,0.0,0.0,3218226800000.0,3379380600000.0,0.0,6779228000000.0,2781001800000.0,2456365000000.0,0.0,2
199273900000.0,0.0,0.0,0.0,0.0,14734802000000.0,0.0,0.0,683011540000.0,2774241600000.0,0.0,0.0,0.0,3889607200000.0,4078515800000.0,0.0,8210081600000.0,3314965500000.0,2936265800000.0,0.0,0
196507370000.0,0.0,0.0,0.0,0.0,11873154000000.0,0.0,0.0,565941440000.0,2344397600000.0,0.0,0.0,0.0,3119133200000.0,3300931400000.0,0.0,6599491000000.0,2717933400000.0,2384357200000.0,0.0,3
192281600000.0,0.0,0.0,0.0,0.0,11874769000000.0,0.0,0.0,559261600000.0,2332351000000.0,0.0,0.0,0.0,3123093000000.0,3296569900000.0,0.0,6597320000000.0,2714521800000.0,2386501800000.0,0.0,1
196572900000.0,0.0,0.0,0.0,0.0,11901998000000.0,0.0,0.0,567992840000.0,2355377000000.0,0.0,0.0,0.0,3127608600000.0,3310102500000.0,0.0,6615550000000.0,2727783400000.0,2391238000000.0,0.0,5
